Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount
0263,Campaign Two 2019,Closed Won,Household,90067,Q3-2019,9/6/2019,1000
0265,Campaign Two 2019,Closed Won,Household,90019,Q3-2019,9/20/2019,250
0265,Campaign Two 2019,Closed Won,Household,90019,Q3-2019,8/13/2019,500
0268,Campaign Two 2019,Closed Won,Household,90212,Q3-2019,9/6/2019,1000
0269,Campaign Two 2019,Closed Won,Corporate,90049,Q3-2019,9/2/2019,2000
0272,Campaign Two 2019,Closed Won,Corporate,91356,Q3-2019,8/19/2019,500
0274,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,9/3/2019,1000
0278,Campaign Two 2019,Closed Won,Household,,Q3-2019,7/18/2019,1000
0286,Campaign Two 2019,Closed Won,Household,22302,Q3-2019,9/20/2019,500
0293,Campaign Two 2019,Closed Won,Household,91387,Q3-2019,9/20/2019,250
0293,Campaign Two 2019,Closed Won,Household,91387,Q3-2019,9/17/2019,25
0294,Campaign Two 2019,Closed Won,Household,90210,Q3-2019,9/3/2019,500
0307,Campaign Two 2019,Closed Won,Household,90034,Q3-2019,7/20/2019,250
0313,Campaign Two 2019,Closed Won,Household,91307,Q3-2019,9/20/2019,200
0314,Campaign Two 2019,Closed Won,Household,90077,Q3-2019,8/28/2019,250
0328,Campaign Two 2019,Closed Won,Corporate,,Q3-2019,9/18/2019,500
0330,Campaign Two 2019,Closed Won,Household,94108,Q3-2019,9/17/2019,500
0332,Campaign Two 2019,Closed Won,Household,90049,Q3-2019,8/13/2019,500
0337,Campaign Two 2019,Closed Won,Household,91604,Q3-2019,7/8/2019,500
0338,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,8/6/2019,500
0339,Campaign Two 2019,Closed Won,Household,33496,Q3-2019,7/29/2019,500
0346,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,8/6/2019,500
0347,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,9/10/2019,500
0353,Campaign Two 2019,Closed Won,Household,90232,Q3-2019,8/5/2019,500
0358,Campaign Two 2019,Closed Won,Household,60606,Q3-2019,9/17/2019,500
0360,Campaign Two 2019,Closed Won,Household,91607,Q3-2019,7/10/2019,500
0368,Campaign Two 2019,Closed Won,Household,,Q3-2019,8/26/2019,500
0370,Campaign Two 2019,Closed Won,Household,91108,Q3-2019,7/9/2019,500
0371,Campaign Two 2019,Closed Won,Household,90077,Q3-2019,9/18/2019,50
0371,Campaign Two 2019,Closed Won,Household,90077,Q3-2019,8/14/2019,500
0375,Campaign Two 2019,Closed Won,Household,91307,Q3-2019,9/16/2019,250
0386,Campaign Two 2019,Closed Won,Household,90230,Q3-2019,9/20/2019,500
0392,Campaign Two 2019,Closed Won,Household,90046,Q3-2019,8/22/2019,500
0394,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,500
0395,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,9/5/2019,300
0399,Campaign Two 2019,Closed Won,Household,90212,Q3-2019,8/28/2019,200
0401,Campaign Two 2019,Closed Won,Household,93003,Q3-2019,8/26/2019,500
0403,Campaign Two 2019,Closed Won,Household,91604,Q3-2019,7/22/2019,500
0404,Campaign Two 2019,Closed Won,Household,90230,Q3-2019,9/20/2019,500
0418,Campaign Two 2019,Closed Won,Household,10036,Q3-2019,8/8/2019,500
0420,Campaign Two 2019,Closed Won,Household,91436,Q1-2019,1/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q1-2019,2/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q1-2019,3/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q2-2019,4/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q2-2019,5/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q2-2019,6/4/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,7/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,8/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,9/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q4-2019,10/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q4-2019,11/1/2019,420
0420,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,9/20/2019,500
0445,Campaign Two 2019,Closed Won,Household,90067,Q3-2019,9/25/2019,350
0472,Campaign Two 2019,Closed Won,Household,90028,Q3-2019,9/18/2019,100
0499,Campaign Two 2019,Closed Won,Household,,Q3-2019,7/24/2019,250
0503,Campaign Two 2019,Closed Won,Household,06897,Q4-2019,11/25/2019,250
0512,Campaign Two 2019,Closed Won,Household,94901,Q3-2019,8/9/2019,250
0515,Campaign Two 2019,Closed Won,Household,90245,Q3-2019,8/28/2019,250
0516,Campaign Two 2019,Closed Won,Household,90212,Q3-2019,8/14/2019,250
0525,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/15/2019,250
0532,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,9/17/2019,250
0537,Campaign Two 2019,Closed Won,Household,91411,Q3-2019,8/15/2019,250
0541,Campaign Two 2019,Closed Won,Household,90034,Q4-2019,10/18/2019,100
0545,Campaign Two 2019,Closed Won,Household,90064,Q3-2019,8/8/2019,250
0550,Campaign Two 2019,Closed Won,Household,90067,Q3-2019,9/16/2019,250
0551,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,250
0555,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,9/20/2019,250
0559,Campaign Two 2019,Closed Won,Household,52405,Q3-2019,7/26/2019,250
0563,Campaign Two 2019,Closed Won,Household,90066,Q3-2019,8/15/2019,250
0564,Campaign Two 2019,Closed Won,Household,10549,Q3-2019,9/16/2019,250
0565,Campaign Two 2019,Closed Won,Household,90024,Q3-2019,8/8/2019,250
0569,Campaign Two 2019,Closed Won,Household,90026,Q3-2019,8/19/2019,100
0579,Campaign Two 2019,Closed Won,Corporate,90049,Q3-2019,8/26/2019,250
0584,Campaign Two 2019,Closed Won,Household,90049,Q3-2019,9/20/2019,100
0585,Campaign Two 2019,Closed Won,Household,00684,Q3-2019,8/13/2019,250
0591,Campaign Two 2019,Closed Won,Household,90024,Q3-2019,7/25/2019,250
0594,Campaign Two 2019,Closed Won,Household,90064,Q3-2019,9/18/2019,1250
0595,Campaign Two 2019,Closed Won,Household,91361,Q3-2019,9/17/2019,250
0596,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,250
0597,Campaign Two 2019,Closed Won,Household,91356,Q3-2019,9/17/2019,250
0607,Campaign Two 2019,Closed Won,Household,91405,Q3-2019,9/20/2019,100
0618,Campaign Two 2019,Closed Won,Household,90274,Q3-2019,9/25/2019,200
0624,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,200
0662,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,180
0669,Campaign Two 2019,Closed Won,Corporate,07068,Q4-2019,12/23/2019,2500
0670,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,150
0671,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/19/2019,150
0684,Campaign Two 2019,Closed Won,Household,91301,Q4-2019,12/2/2019,100
0706,Campaign Two 2019,Closed Won,Household,91361,Q3-2019,9/20/2019,100
0713,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0721,Campaign Two 2019,Closed Won,Household,91505,Q3-2019,9/20/2019,25
0728,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0734,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0735,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0746,Campaign Two 2019,Closed Won,Household,32835,Q3-2019,8/19/2019,100
0758,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0766,Campaign Two 2019,Closed Won,Corporate,90212,Q4-2019,11/27/2019,100
0769,Campaign Two 2019,Closed Won,Household,91367,Q3-2019,9/18/2019,100
0773,Campaign Two 2019,Closed Won,Household,93023,Q3-2019,9/3/2019,100
0798,Campaign Two 2019,Closed Won,Household,91307,Q3-2019,9/18/2019,100
0806,Campaign Two 2019,Closed Won,Household,90049,Q3-2019,9/9/2019,100
0808,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0810,Campaign Two 2019,Closed Won,Household,90249,Q3-2019,9/20/2019,50
0814,Campaign Two 2019,Closed Won,Household,90755,Q3-2019,9/12/2019,100
0821,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0825,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0828,Campaign Two 2019,Closed Won,Household,90404,Q3-2019,9/6/2019,100
0829,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0832,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,100
0859,Campaign Two 2019,Closed Won,Household,91436,Q3-2019,9/18/2019,100
0916,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,50
0947,Campaign Two 2019,Closed Won,Household,75069,Q3-2019,7/24/2019,50
0955,Campaign Two 2019,Closed Won,Household,90266,Q3-2019,9/11/2019,50
0962,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,50
0988,Campaign Two 2019,Closed Won,Household,91401,Q3-2019,9/18/2019,50
0990,Campaign Two 2019,Closed Won,Household,90025,Q3-2019,8/22/2019,50
0996,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/18/2019,25
1047,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/20/2019,25
1060,Campaign Two 2019,Closed Won,Household,,Q3-2019,9/16/2019,25
1117,Campaign Two 2019,Closed Won,Corporate,90067,Q3-2019,9/20/2019,10000
1122,Campaign Two 2019,Closed Won,Household,44113,Q3-2019,8/20/2019,1000
1126,Campaign Two 2019,Closed Won,Household,91311,Q3-2019,9/20/2019,100
1134,Campaign Two 2019,Closed Won,Household,90025,Q3-2019,9/6/2019,1000
1139,Campaign Two 2019,Closed Won,Household,90024,Q3-2019,8/12/2019,5000
1160,Campaign Two 2019,Closed Won,Household,90405,Q4-2019,10/24/2019,1000
1172,Campaign Two 2019,Closed Won,Corporate,90025,Q4-2019,12/2/2019,65000
1211,Campaign Two 2019,Closed Won,Household,07052,Q3-2019,9/18/2019,250
1266,Campaign Two 2019,Closed Won,Household,95030,Q3-2019,7/22/2019,250
1269,Campaign Two 2019,Closed Won,Corporate,,Q3-2019,8/19/2019,10000
0002,Campaign Two 2020,Closed Won,Household,90272,Q1-2020,2/20/2020,10000
0003,Campaign Two 2020,Closed Won,Household,90024,Q1-2020,3/13/2020,10000
0004,Campaign Two 2020,Closed Won,Household,90049,Q3-2020,9/15/2020,5000
0007,Campaign Two 2020,Closed Won,Corporate,10020,Q3-2020,9/24/2020,15000
0011,Campaign Two 2020,Closed Won,Household,91006,Q4-2020,10/22/2020,1000
0013,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/1/2020,1000
0014,Campaign Two 2020,Closed Won,Household,90064,Q4-2020,10/22/2020,1000
0015,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/9/2020,200
0017,Campaign Two 2020,Closed Won,Corporate,91106,Q4-2020,10/6/2020,5000
0018,Campaign Two 2020,Closed Won,Corporate,90067,Q3-2020,9/24/2020,5000
0019,Campaign Two 2020,Closed Won,Corporate,90067,Q4-2020,10/6/2020,5000
0021,Campaign Two 2020,Closed Won,Corporate,37203,Q3-2020,9/24/2020,5000
0023,Campaign Two 2020,Closed Won,Corporate,90067,Q4-2020,10/22/2020,2500
0025,Campaign Two 2020,Closed Won,Household,90005,Q3-2020,9/15/2020,5000
0026,Campaign Two 2020,Closed Won,Household,93065,Q4-2020,10/16/2020,500
0027,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/9/2020,500
0028,Campaign Two 2020,Closed Won,Household,91302,Q4-2020,10/5/2020,250
0031,Campaign Two 2020,Closed Won,Household,91604,Q4-2020,10/7/2020,1000
0031,Campaign Two 2020,Closed Won,Household,91604,Q4-2020,10/20/2020,500
0032,Campaign Two 2020,Closed Won,Household,90064,Q3-2020,9/9/2020,5000
0033,Campaign Two 2020,Closed Won,Household,90405,Q3-2020,9/21/2020,1000
0034,Campaign Two 2020,Closed Won,Household,91030,Q4-2020,10/20/2020,105
0034,Campaign Two 2020,Closed Won,Household,91030,Q4-2020,10/1/2020,500
0035,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/23/2020,250
0045,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/9/2020,500
0046,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/12/2020,100
0049,Campaign Two 2020,Closed Won,Household,91311,Q4-2020,10/20/2020,250
0049,Campaign Two 2020,Closed Won,Household,91311,Q4-2020,10/9/2020,10000
0050,Campaign Two 2020,Closed Won,Household,90043,Q3-2020,9/21/2020,100
0051,Campaign Two 2020,Closed Won,Household,90808,Q3-2020,9/25/2020,100
0053,Campaign Two 2020,Closed Won,Household,91356,Q3-2020,9/7/2020,2500
0053,Campaign Two 2020,Closed Won,Household,91356,Q4-2020,10/9/2020,700
0060,Campaign Two 2020,Closed Won,Household,92617,Q4-2020,12/5/2020,1000
0084,Campaign Two 2020,Closed Won,Household,90302,Q4-2020,10/20/2020,20
0090,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,50
0092,Campaign Two 2020,Closed Won,Household,91331,Q4-2020,10/20/2020,50
0093,Campaign Two 2020,Closed Won,Corporate,10016,Q1-2020,2/27/2020,6350
0093,Campaign Two 2020,Closed Won,Corporate,10016,Q2-2020,5/15/2020,975
0095,Campaign Two 2020,Closed Won,Corporate,90025,Q4-2020,10/6/2020,10000
0096,Campaign Two 2020,Closed Won,Household,83333,Q4-2020,10/10/2020,5000
0096,Campaign Two 2020,Closed Won,Household,83333,Q1-2020,1/31/2020,15000
0097,Campaign Two 2020,Closed Won,Household,19809,Q4-2020,11/3/2020,15000
0099,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/20/2020,500
0099,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,12/15/2020,7500
0101,Campaign Two 2020,Closed Won,Corporate,90017,Q3-2020,9/24/2020,15000
0103,Campaign Two 2020,Closed Won,Household,90803,Q4-2020,11/2/2020,5000
0105,Campaign Two 2020,Closed Won,Household,85262,Q4-2020,11/2/2020,1000
0106,Campaign Two 2020,Closed Won,Household,78413,Q4-2020,10/10/2020,1000
0111,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/7/2020,2500
0116,Campaign Two 2020,Closed Won,Corporate,,Q4-2020,10/9/2020,5000
0117,Campaign Two 2020,Closed Won,Corporate,90503,Q3-2020,9/28/2020,5000
0125,Campaign Two 2020,Closed Won,Household,90210,Q4-2020,10/20/2020,5000
0131,Campaign Two 2020,Closed Won,Household,81362,Q4-2020,10/5/2020,500
0134,Campaign Two 2020,Closed Won,Corporate,90067,Q4-2020,10/13/2020,3000
0137,Campaign Two 2020,Closed Won,Household,90048,Q4-2020,10/8/2020,2000
0154,Campaign Two 2020,Closed Won,Household,90025,Q3-2020,9/9/2020,1000
0157,Campaign Two 2020,Closed Won,Household,44102,Q3-2020,9/25/2020,1000
0168,Campaign Two 2020,Closed Won,Corporate,90045,Q3-2020,9/28/2020,1000
0169,Campaign Two 2020,Closed Won,Household,60657,Q4-2020,10/19/2020,1000
0175,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/30/2020,1000
0190,Campaign Two 2020,Closed Won,Household,90212,Q4-2020,10/20/2020,1100
0191,Campaign Two 2020,Closed Won,Household,94563,Q4-2020,10/16/2020,500
0193,Campaign Two 2020,Closed Won,Household,90033,Q4-2020,10/13/2020,1000
0196,Campaign Two 2020,Closed Won,Household,90272,Q3-2020,9/9/2020,1000
0209,Campaign Two 2020,Closed Won,Corporate,,Q4-2020,11/16/2020,1000
0210,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/18/2020,1000
0212,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,1000
0217,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,1000
0219,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,10/20/2020,1000
0223,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,10/1/2020,1000
0224,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/21/2020,1000
0231,Campaign Two 2020,Closed Won,Corporate,91311,Q2-2020,4/3/2020,250
0231,Campaign Two 2020,Closed Won,Corporate,91311,Q3-2020,9/22/2020,750
0232,Campaign Two 2020,Closed Won,Corporate,90212,Q3-2020,9/17/2020,1000
0234,Campaign Two 2020,Closed Won,Household,91302,Q3-2020,9/21/2020,500
0239,Campaign Two 2020,Closed Won,Household,91436,Q4-2020,11/13/2020,1000
0241,Campaign Two 2020,Closed Won,Household,90071,Q3-2020,9/15/2020,1000
0243,Campaign Two 2020,Closed Won,Household,90015,Q4-2020,10/9/2020,1000
0244,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,10/6/2020,1000
0245,Campaign Two 2020,Closed Won,Household,90067,Q3-2020,9/9/2020,1000
0249,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/23/2020,1000
0252,Campaign Two 2020,Closed Won,Household,06880,Q4-2020,10/5/2020,1000
0260,Campaign Two 2020,Closed Won,Household,90272,Q4-2020,10/20/2020,1000
0264,Campaign Two 2020,Closed Won,Household,90405,Q4-2020,12/15/2020,100
0265,Campaign Two 2020,Closed Won,Household,90019,Q3-2020,9/23/2020,1000
0279,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,1000
0294,Campaign Two 2020,Closed Won,Household,90210,Q4-2020,10/22/2020,500
0307,Campaign Two 2020,Closed Won,Household,90034,Q3-2020,9/10/2020,500
0313,Campaign Two 2020,Closed Won,Household,91307,Q4-2020,10/20/2020,250
0314,Campaign Two 2020,Closed Won,Household,90077,Q4-2020,10/20/2020,500
0328,Campaign Two 2020,Closed Won,Corporate,,Q4-2020,10/19/2020,500
0332,Campaign Two 2020,Closed Won,Household,90049,Q3-2020,9/21/2020,100
0337,Campaign Two 2020,Closed Won,Household,91604,Q3-2020,9/16/2020,500
0347,Campaign Two 2020,Closed Won,Household,90272,Q4-2020,10/14/2020,350
0355,Campaign Two 2020,Closed Won,Household,91602,Q4-2020,12/29/2020,500
0356,Campaign Two 2020,Closed Won,Household,10017,Q4-2020,10/19/2020,360
0371,Campaign Two 2020,Closed Won,Household,90077,Q4-2020,10/22/2020,100
0395,Campaign Two 2020,Closed Won,Household,90272,Q4-2020,10/8/2020,500
0399,Campaign Two 2020,Closed Won,Household,90212,Q3-2020,9/14/2020,100
0401,Campaign Two 2020,Closed Won,Household,93003,Q4-2020,10/10/2020,500
0420,Campaign Two 2020,Closed Won,Household,91436,Q1-2020,1/1/2020,420
0420,Campaign Two 2020,Closed Won,Household,91436,Q1-2020,2/1/2020,420
0428,Campaign Two 2020,Closed Won,Household,92673,Q4-2020,10/19/2020,500
0461,Campaign Two 2020,Closed Won,Household,90274,Q3-2020,9/21/2020,100
0500,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/23/2020,250
0507,Campaign Two 2020,Closed Won,Household,91316,Q4-2020,10/6/2020,250
0529,Campaign Two 2020,Closed Won,Household,90024,Q4-2020,10/21/2020,250
0561,Campaign Two 2020,Closed Won,Household,91356,Q3-2020,9/30/2020,250
0584,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/21/2020,100
0585,Campaign Two 2020,Closed Won,Household,00684,Q3-2020,9/22/2020,100
0590,Campaign Two 2020,Closed Won,Household,91436,Q4-2020,10/1/2020,250
0594,Campaign Two 2020,Closed Won,Household,90064,Q4-2020,10/12/2020,250
0617,Campaign Two 2020,Closed Won,Household,90056,Q4-2020,10/5/2020,200
0635,Campaign Two 2020,Closed Won,Household,44022,Q3-2020,9/24/2020,200
0662,Campaign Two 2020,Closed Won,Household,,Q4-2020,11/1/2020,180
0711,Campaign Two 2020,Closed Won,Household,90008,Q3-2020,9/17/2020,100
0712,Campaign Two 2020,Closed Won,Household,90278,Q3-2020,9/18/2020,100
0733,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/18/2020,100
0764,Campaign Two 2020,Closed Won,Household,90094,Q3-2020,9/17/2020,100
0790,Campaign Two 2020,Closed Won,Household,90045,Q3-2020,9/15/2020,100
0791,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/24/2020,100
0792,Campaign Two 2020,Closed Won,Household,91006,Q3-2020,9/20/2020,100
0793,Campaign Two 2020,Closed Won,Household,90010,Q4-2020,10/7/2020,100
0798,Campaign Two 2020,Closed Won,Household,91307,Q4-2020,10/24/2020,100
0800,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,100
0813,Campaign Two 2020,Closed Won,Household,91342,Q3-2020,9/9/2020,100
0828,Campaign Two 2020,Closed Won,Household,90404,Q3-2020,9/15/2020,100
0835,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/5/2020,100
0845,Campaign Two 2020,Closed Won,Household,90211,Q4-2020,10/9/2020,100
0855,Campaign Two 2020,Closed Won,Household,91320,Q3-2020,9/22/2020,100
0860,Campaign Two 2020,Closed Won,Household,91377,Q4-2020,10/26/2020,100
0874,Campaign Two 2020,Closed Won,Household,98122,Q4-2020,10/14/2020,100
0875,Campaign Two 2020,Closed Won,Household,90212,Q4-2020,10/31/2020,100
0896,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/24/2020,75
0920,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,50
0926,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/26/2020,50
0930,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,10/17/2020,50
0930,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,10/1/2020,10
0930,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,10/17/2020,10
0930,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,10/20/2020,10
0940,Campaign Two 2020,Closed Won,Household,90077,Q3-2020,9/18/2020,50
0940,Campaign Two 2020,Closed Won,Household,90077,Q3-2020,9/20/2020,50
0948,Campaign Two 2020,Closed Won,Household,,Q4-2020,11/2/2020,50
0952,Campaign Two 2020,Closed Won,Household,92264,Q3-2020,9/17/2020,50
0963,Campaign Two 2020,Closed Won,Household,91607,Q3-2020,9/17/2020,50
0974,Campaign Two 2020,Closed Won,Household,90808,Q3-2020,9/28/2020,50
0975,Campaign Two 2020,Closed Won,Household,75024,Q4-2020,10/20/2020,1000
0984,Campaign Two 2020,Closed Won,Household,60302,Q4-2020,10/21/2020,50
0992,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,10/15/2020,50
1034,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,25
1035,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/18/2020,25
1036,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,25
1039,Campaign Two 2020,Closed Won,Household,90006,Q4-2020,10/17/2020,25
1045,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/24/2020,25
1046,Campaign Two 2020,Closed Won,Household,,Q3-2020,9/24/2020,25
1049,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/19/2020,25
1060,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/9/2020,25
1068,Campaign Two 2020,Closed Won,Household,90039,Q4-2020,10/20/2020,20
1070,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/21/2020,20
1076,Campaign Two 2020,Closed Won,Household,,Q4-2020,10/20/2020,20
1086,Campaign Two 2020,Closed Won,Household,91326,Q4-2020,10/10/2020,10
1122,Campaign Two 2020,Closed Won,Household,44113,Q3-2020,9/10/2020,1000
1126,Campaign Two 2020,Closed Won,Household,91311,Q4-2020,10/12/2020,1000
1130,Campaign Two 2020,Closed Won,Household,90212,Q4-2020,10/20/2020,500
1130,Campaign Two 2020,Closed Won,Household,90212,Q3-2020,9/30/2020,1000
1133,Campaign Two 2020,Closed Won,Corporate,90071,Q4-2020,10/19/2020,5000
1134,Campaign Two 2020,Closed Won,Household,90025,Q4-2020,10/1/2020,1000
1139,Campaign Two 2020,Closed Won,Household,90024,Q4-2020,12/15/2020,6000
1159,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,12/30/2020,100
1159,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,11/30/2020,100
1159,Campaign Two 2020,Closed Won,Household,90402,Q3-2020,9/30/2020,100
1159,Campaign Two 2020,Closed Won,Household,90402,Q4-2020,10/30/2020,100
1160,Campaign Two 2020,Closed Won,Household,90405,Q3-2020,9/16/2020,1000
1169,Campaign Two 2020,Closed Won,Household,96814,Q4-2020,10/20/2020,100
1172,Campaign Two 2020,Closed Won,Corporate,90025,Q4-2020,12/16/2020,50000
1211,Campaign Two 2020,Closed Won,Household,07052,Q3-2020,9/30/2020,100
1231,Campaign Two 2020,Closed Won,Household,91801,Q3-2020,9/27/2020,100
1231,Campaign Two 2020,Closed Won,Household,91801,Q3-2020,9/24/2020,50
1269,Campaign Two 2020,Closed Won,Corporate,,Q4-2020,11/2/2020,5000
1283,Campaign Two 2020,Closed Won,Household,91356,Q3-2020,9/8/2020,250
0002,Campaign Two 2021,Closed Won,Household,90272,Q1-2021,2/5/2021,25000
0003,Campaign Two 2021,Closed Won,Household,90024,Q1-2021,3/8/2021,10000
0004,Campaign Two 2021,Closed Won,Household,90049,Q4-2021,10/21/2021,100
0007,Campaign Two 2021,Closed Won,Corporate,10020,Q3-2021,7/28/2021,15000
0008,Campaign Two 2021,Closed Won,Corporate,,Q4-2021,10/20/2021,3400
0008,Campaign Two 2021,Closed Won,Corporate,,Q3-2021,9/1/2021,15000
0011,Campaign Two 2021,Closed Won,Household,91006,Q4-2021,12/3/2021,1000
0013,Campaign Two 2021,Closed Won,Household,90049,Q2-2021,5/31/2021,1000
0014,Campaign Two 2021,Closed Won,Household,90064,Q4-2021,11/17/2021,1200
0015,Campaign Two 2021,Closed Won,Household,90049,Q3-2021,9/1/2021,300
0017,Campaign Two 2021,Closed Won,Corporate,91106,Q2-2021,6/3/2021,5000
0018,Campaign Two 2021,Closed Won,Corporate,90067,Q3-2021,8/24/2021,5000
0019,Campaign Two 2021,Closed Won,Corporate,90067,Q3-2021,8/24/2021,5000
0020,Campaign Two 2021,Closed Won,Corporate,90064,Q3-2021,9/1/2021,5000
0021,Campaign Two 2021,Closed Won,Corporate,37203,Q3-2021,9/1/2021,5000
0023,Campaign Two 2021,Closed Won,Corporate,90067,Q3-2021,8/31/2021,2500
0025,Campaign Two 2021,Closed Won,Household,90005,Q4-2021,10/11/2021,5000
0026,Campaign Two 2021,Closed Won,Household,93065,Q3-2021,8/23/2021,500
0027,Campaign Two 2021,Closed Won,Household,,Q3-2021,8/26/2021,500
0028,Campaign Two 2021,Closed Won,Household,91302,Q3-2021,9/1/2021,500
0031,Campaign Two 2021,Closed Won,Household,91604,Q3-2021,9/12/2021,1000
0031,Campaign Two 2021,Closed Won,Household,91604,Q4-2021,10/21/2021,100
0032,Campaign Two 2021,Closed Won,Household,90064,Q3-2021,9/19/2021,5000
0033,Campaign Two 2021,Closed Won,Household,90405,Q4-2021,10/13/2021,1000
0034,Campaign Two 2021,Closed Won,Household,91030,Q4-2021,10/18/2021,100
0034,Campaign Two 2021,Closed Won,Household,91030,Q4-2021,10/20/2021,100
0035,Campaign Two 2021,Closed Won,Household,,Q3-2021,8/12/2021,250
0036,Campaign Two 2021,Closed Won,Household,90402,Q3-2021,9/1/2021,250
0039,Campaign Two 2021,Closed Won,Household,94115,Q3-2021,8/25/2021,150
